Master Key,Dataset Key,Segment Type,Channel,Hashtag,Handle,Post Content,Retweets,Replies,Likes,Post Time,Post Url,Handle Image Url
11,62,KOL,Weibo,['#听你的#'],张皓宸,这是我的新书《#听你的# 》。这本书是一个意外，去年年底在旅行路上，突如其来的灵光，有了创作冲动。现实生活冷暖自知，人与人之间总有说不清道不明的利害关系，但总有某个渺小的力量，能够触及心底的温暖与慈悲，我想文字与图片，便有如此能量，希望你会喜欢。当当：O网页链接当当天猫： ​​​​...展开全文c,3130,1551,14646,2018-05-07 18:03,https://www.weibo.com/1223465794/GfzcJnsFM?from=page_1005051223465794_profile&wvr=6&mod=weibotime,
11,63,Consumer,Weibo,['#创造101#'],创造101-蜜蜂少女队徐梦洁,#创造101# 前方高能，小彩虹持续微笑攻击来了，bang!L首次公演直拍-徐梦洁《Sugar》 ​​​​,11904,1842,5486,2018-05-06 14:37,https://www.weibo.com/5873220619/Gfoqqk4WT?from=page_1005053788285987_profile&wvr=6&mod=weibotime,
11,64,Consumer,Weibo,"['#复仇者联盟3：无限战争#', '#MCU十周年#', '#RDJ#']",RuruRin,#复仇者联盟3：无限战争##MCU十周年##RDJ# 我真的是可以哇地一声哭出来，他们一起去纹了一个代表复联的纹身，我很有去纹一个一摸一样的冲动 谁来阻止我 ​​​​,9732,2255,6274,2018-05-08 00:34,https://www.weibo.com/3684280931/GfBLedyNO?from=page_1005055455085147_profile&wvr=6&mod=weibotime,
11,65,KOL,Weibo,"['#这就是街舞#', '#易烊千玺#']",-IF时尚-,《#这就是街舞#》到了总决赛，#易烊千玺#不仅收获了和队员们深厚的情谊🤝，在最终的队长秀中大露一手， 也留下了不少值得借鉴的造型搭配，哪套给你留下的印象最深呢～ ​​​​,8300,830,8822,2018-05-06 09:00,https://www.weibo.com/5321667468/GfmdAqAW8?from=page_1006065321667468_profile&wvr=6&mod=weibotime,
11,66,KOL,Weibo,[],苑子文,2013年11月12号，第一次网友见面不太成功，在学校西门吃了个便饭就各回各家了，都不太爱社交的我们，连朋友圈都很少互相点赞。2014年，没联系。2015年夏天，我一好兄弟想做档旅行真人秀，但是一块钱都没有，想找齐嘉宾。我找你，你答应了。我还记得第二天夜里两点，大家都熟睡的时候你说失眠了，然后 ​​​​...展开全文c,1665,1208,14683,2018-05-07 00:05,https://www.weibo.com/2893399571/Gfs8Yor8r?from=page_1035052893399571_profile&wvr=6&mod=weibotime,
11,67,KOL,Weibo,[],苑子文,当初听到这个引人入胜的东方故事，就觉得很酷，后来很感谢拿到了一个有趣的角色，虽然因为学业原因未能参演，但一直到现在还记得这个特别棒的本子。今晚天意首播，英雄血，痴人梦，情心乱，天地宽。东方科幻，酷炫登场！☎️,8308,1412,7781,2018-05-10 14:32,https://www.weibo.com/2893399571/Gg06xfZRE?from=page_1035052893399571_profile&wvr=6&mod=weibotime,
11,68,KOL,Weibo,[],一条,【美女用3500元改造出租屋】山东女孩@JING与JING ，在深圳打拼了7年。30岁时她辞掉服装公司设计经理的工作，一个人搬到深圳梧桐山里的乡村居住。她租下了一间120平米的农民房，只花了3500元，就把房子改造一新，屋里九成的东西是她捡来后改造的。L一条视频的秒拍视频 ​​​​,4523,2215,10660,2018-05-07 08:00,https://www.weibo.com/5135808743/GfvfJzFLr?from=page_1005055135808743_profile&wvr=6&mod=weibotime,
11,69,KOL,Weibo,[],马伯庸,《新志异之十：安公》 ​​​​,9343,1208,6471,2018-05-06 10:48,https://www.weibo.com/1444865141/GfmVBia6P?from=page_1005051444865141_profile&wvr=6&mod=weibotime,
11,70,KOL,Weibo,[],Pony__朴惠敏,星月、贝壳、流星雨…每一只都充满了大自然的力量一定会在约会时留下完美印象哦~转评赞里抽10位送新品一件 NPONY   贝壳海星耳环 ​​​​,2832,3308,10727,2018-05-09 16:00,https://www.weibo.com/5882998192/GfRfz3AKW?from=page_1005055882998192_profile&wvr=6&mod=weibotime,
11,71,KOL,Weibo,['#VogueMe2周年#'],VogueMe,偶像歌手@Vin周震南 、叛逆公众号创始人@公路商店康阳 、NASA研究员 @陈锴杰KJ 、京剧神童@陶陽云圣 及国际超模@金大川  ，这五位拥有耀眼成绩的闪光男孩对各自从事的领域都有什么独到的见解？一起听听他们怎么说#VogueMe2周年# LVogueMe的秒拍视频 ​​​​,15735,591,380,2018-05-10 20:16,https://www.weibo.com/5861669187/Gg2m47rVL?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,72,KOL,Weibo,[],衣锦夜行的燕公子,骗残疾人的钱，晚上能睡的安心吗？当心家里半夜着火，走路被雷劈死,15023,433,980,2018-05-06 22:57,https://www.weibo.com/1769165581/GfrHvcSlY?from=page_1005051769165581_profile&wvr=6&mod=weibotime,
11,73,KOL,Weibo,"['#时尚COSMO6月刊#', '#时尚COSMO重启纯真年代#']",时尚COSMO,#时尚COSMO6月刊#与@TFBOYS-王俊凯 一起探索未知的勇气#时尚COSMO重启纯真年代#,12140,1748,2238,2018-05-04 09:22,https://www.weibo.com/1518966617/Gf3vFlTKv?from=page_1002061518966617_profile&wvr=6&mod=weibotime,
11,74,Consumer,Weibo,"['#李宇春流行实验室#', '#李宇春2018流行巡演#']",李宇春疯狂工作室,“艺术对我来说，就像一个刚刚开启的门，它在吸引着我，我正在往前走”。流行实验室之菜市场，又一次不同的尝试！#李宇春流行实验室# #李宇春2018流行巡演#,10806,468,4527,2018-05-09 13:34,https://www.weibo.com/2723838314/GfQiqxd2w?from=page_1005055135808743_profile&wvr=6&mod=weibotime,
11,75,KOL,Weibo,"['#vogueme2周年#', '#五四青年节#', '#吴磊vogueme#', '#吴磊#']",VogueMe,#vogueme2周年# #五四青年节# 送上一枚活力满格的小哥哥 @吴磊LEO ，骑单车、溜滑板，在多元的街头文化中游刃有余，乐于尝试的好奇心和明朗的笑容就是和世界Say Hi的最好方式。#吴磊vogueme# #吴磊# 摄影：Oliverjune ​​​​,13400,784,1469,2018-05-04 19:00,https://www.weibo.com/5861669187/Gf7i8ml9d?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,76,KOL,Weibo,"['#海报时尚网直击戛纳电影节#', '#秦奋roi#', '#韩沐伯#', '#戛纳电影节#']",海报时尚网,#海报时尚网直击戛纳电影节#海报网戛纳对话偶像练习生@秦奋Roi 、@韩沐伯 两位练习生，不仅向海豹君透露了自己最喜欢的电影演员，还辣评了本届戛纳电影节评委们的红毯造型…想看两位小哥哥超有型的独家时尚大片和超好玩的采访视频，继续关注海报时尚网的后续精彩报道！#秦奋roi##韩沐伯##戛纳电影节# ​​​​...展开全文c,14165,679,452,2018-05-09 08:56,https://www.weibo.com/1656851485/GfOtOmyIr?from=page_1006061656851485_profile&wvr=6&mod=weibotime,
11,77,KOL,Weibo,[],张皓宸,有时候，一个人善意的动念或者微不足道的一句话，就可以改变另一个人，但所有人都专注自己得到什么，吝啬给予，抱着所有善意不松手，所以他们一辈子都得不到自己想要的。我们存在，就会面临一万次的孤单，一万次的冷眼，一万次的恶意，一万次摔倒，再一万次遍体鳞伤地爬起来，没关系，宇宙浩渺，你并不 ​​​​...展开全文c,2528,1147,11517,2018-05-09 14:09,https://www.weibo.com/1223465794/GfQwR0ryU?from=page_1005051223465794_profile&wvr=6&mod=weibotime,
11,78,KOL,Weibo,[],八鹅吃瓜酱,想采访下这位大叔，和张艺兴握手这么开心的吗？幸福的表情都要溢出来了吼 ​​​​,2933,1865,10123,2018-05-05 11:31,https://www.weibo.com/1822398137/GfdMDfVTL?from=page_1035051822398137_profile&wvr=6&mod=weibotime,
11,79,KOL,Weibo,[],KIMKILLS,这是我最近看到最好笑的一条视频了 不知道为什么会这么搞笑用歌词恶搞陌生人的名字cr.Carl Bradbury LKIMKILLS的秒拍视频 ​​​​,7422,1988,5453,2018-05-04 20:29,https://www.weibo.com/5455085147/Gf7Sgc1O8?from=page_1005055455085147_profile&wvr=6&mod=weibotime,
11,80,KOL,Weibo,[],colouration,倪妮这几张照片透着风情万种啊 ！ ​​​​,3622,1106,10122,2018-05-04 16:48,https://www.weibo.com/5998187176/Gf6qNtUAr?from=page_1005055998187176_profile&wvr=6&mod=weibotime,
11,81,KOL,Weibo,['#MelilimFuVlog#'],傅沛MelilimFu,🛰🖲💿#MelilimFuVlog# ​​​​,251,2957,11580,2018-05-04 21:27,https://www.weibo.com/1720143693/Gf8g6yhnY?from=page_1005051720143693_profile&wvr=6&mod=weibotime,
11,82,KOL,Weibo,['#李宇春戛纳电影节#'],吉良先生,@李宇春 身穿Gucci礼服，即将亮相第71届戛纳电影节开幕式。这件礼服很有来头，是Alessandro Michele为李宇春特别定制。其设计灵感是向传奇音乐人Elton John致敬，因此将Elton John最著名的华丽舞台服装风格融入其中，背部爱心刺绣则由著名电影服装设计师Bob Mackie设计。#李宇春戛纳电影节# ​​​​...展开全文c,3944,1934,8663,2018-05-08 23:50,https://www.weibo.com/1702275522/GfKUcjOka?from=page_1005051702275522_profile&wvr=6&mod=weibotime,
11,83,KOL,Weibo,"['#vogue星动态#', '#吴亦凡#']",VogueMe,#vogue星动态# @Mr_凡先生 #吴亦凡# 在昨晚央视五四晚会上演唱了一首《时间的远方》，借此希望大家珍惜当下，多陪伴家人。凡凡还发博表示“陪伴是最大的孝心”，是我们的暖心青年凡没错了 ​​​​,11569,458,2333,2018-05-05 10:51,https://www.weibo.com/5861669187/GfdwlyErv?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,84,KOL,Weibo,"['#美妆红人周#', '#三分钟化妆挑战#']",帅你一脸毛蛋,【惊喜！高性价比开价彩妆分享~】一堆Essence18年新品和Physicians Formula超高性价比产品第一印象测评～颜值炸裂的美人鱼鳞片高光，黄油腮红的修容效果居然这么好，还有大爱的丝滑哑光唇釉等等！开价产品也处处有惊喜~#美妆红人周# #三分钟化妆挑战# L帅你一脸毛蛋的秒拍视频 ​​​​,1213,2214,10785,2018-05-04 13:29,https://www.weibo.com/2263913525/Gf587pnvj?from=page_1005052263913525_profile&wvr=6&mod=weibotime,
11,85,KOL,Weibo,[],马伯庸,哎，原来这个词的发音也已经改过来了啊。 ​​​​,9375,2115,2531,2018-05-07 18:15,https://www.weibo.com/1444865141/GfzhDFtXX?from=page_1005051444865141_profile&wvr=6&mod=weibotime,
11,86,KOL,Weibo,[],YouTube精彩视频,见过打瞌睡的猫咪，可没见过睡这么死的...你这样在外面睡是要被埋的！LYouTube精彩视频的秒拍视频 ​​​​,6889,1202,5793,2018-05-05 09:05,https://www.weibo.com/1748548681/GfcPfnBrC?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,87,KOL,Weibo,"['#vogue星动态#', '#这就是街舞#']",VogueMe,#vogue星动态# @TFBOYS-易烊千玺  一身酷黑造型亮相#这就是街舞# 总决赛之夜，PORTS V外衣内搭纯白T恤与路易威登红色衬衫，时髦叠穿尽显时尚品味，搭配遮眼顺毛使整体造型别有一番港味儿。期待今晚易队长与队员的齐舞表演，也期待易燃装置取得最后的胜利✌️✌️ ​​​​,9315,644,3855,2018-05-05 19:29,https://www.weibo.com/5861669187/GfgUyy9oC?from=page_1002065861669187_profile&wvr=6&mod=weibotime,
11,88,KOL,Weibo,[],苑子文,我的日常，就是宅在沙发上。 ​​​​,2404,1159,10243,2018-05-08 20:09,https://www.weibo.com/2893399571/GfJstn08o?from=page_1035052893399571_profile&wvr=6&mod=weibotime,
11,89,KOL,Weibo,[],张皓宸,直播开始，惊喜上线，有事发生！不看错过一年的一场直播！→（来自L张皓宸的一直播）APP下载地址：O网页链接 ​​​​,1214,3356,8618,2018-05-05 15:06,https://www.weibo.com/1223465794/GffbQqnKd?from=page_1005051223465794_profile&wvr=6&mod=weibotime,
11,90,KOL,Weibo,"['#明星爱大牌#', '#易烊千玺#', '#这就是街舞#']",新浪时尚,#明星爱大牌# 【#易烊千玺# 酷黑造型演绎热血少年 】@TFBOYS-易烊千玺  一身酷黑造型亮相#这就是街舞# 总决赛之夜，PORTS V外衣内搭纯白T恤与路易威登红色衬衫，时髦叠穿尽显时尚品味，搭配遮眼顺毛使整体造型别有一番港味儿>>>O易烊千玺酷黑造型亮相 ​​​​,8059,704,4379,2018-05-06 14:53,https://www.weibo.com/1765148101/Gfox6hLCe?from=page_1002061765148101_profile&wvr=6&mod=weibotime,
11,91,KOL,Weibo,['#跑步妆备控#'],妖精边儿,#跑步妆备控# 随风奔跑自由是方向~而我的畅意奔跑，只因有确美同防晒的水润清爽守护！只要防晒够给力，今夏全然无忧，玩个爽快！@拜耳确美同 ​​​​,4189,4013,4152,2018-05-04 12:30,https://www.weibo.com/1993730873/Gf4JPkexG?from=page_1005051993730873_profile&wvr=6&mod=weibotime,
11,92,KOL,Weibo,['#京万红爱的传承永不褪色#'],YouTube精彩视频,#京万红爱的传承永不褪色#京万红软膏为了致敬母亲拍摄的这支视频，表达了对所有母亲的祝福，更是道出了独属于中国人的母爱表达方式——爱妈妈最好的方式，就是做一个比她更棒的妈妈。,4933,1835,5440,2018-05-09 10:21,https://www.weibo.com/1748548681/GfP1Z0RJj?from=page_1005051748548681_profile&wvr=6&mod=weibotime,
11,93,KOL,Weibo,"['#COSMO星光#', '#这就是街舞#']",时尚COSMO,#COSMO星光# @TFBOYS-易烊千玺  一身酷黑造型亮相#这就是街舞# 总决赛之夜，PORTS V外衣内搭纯白T恤与路易威登红色衬衫，时髦叠穿尽显时尚品味，搭配遮眼顺毛使整体造型别有一番港味儿。期待今晚易队长与队员的齐舞表演，也期待易燃装置取得最后的胜利！ ​​​​,9301,300,2464,2018-05-05 20:18,https://www.weibo.com/1518966617/Gfhetp1nV?from=page_1002061518966617_profile&wvr=6&mod=weibotime,
11,94,KOL,Weibo,[],时尚芭莎,快来看最新鲜的白敬亭，周末福利get一下,10732,202,1078,2018-05-05 12:26,https://www.weibo.com/1708288824/Gfe8LcsBw?from=page_1002061708288824_profile&wvr=6&mod=weibotime,
11,95,KOL,Weibo,"['#COSMO星光#', '#温暖的弦#']",时尚COSMO,#COSMO星光# 热播电视剧#温暖的弦# 除了剧情吸睛，@張鈞甯 饰演的温暖堪称行走的穿搭画报。剧中每一套造型都大气简约又有小设计，时而甜美时而有女人味。单品好看，搭配时尚，你get了吗？ ​​​​,1425,768,9797,2018-05-09 01:19,https://www.weibo.com/1518966617/GfLufm4tD?from=page_1002061518966617_profile&wvr=6&mod=weibotime,
11,96,KOL,Weibo,"['#海报时尚网直击戛纳电影节#', '#秦奋roi#', '#韩沐伯#', '#戛纳电影节#', '#海报在现场#']",海报时尚网,#海报时尚网直击戛纳电影节#海豹君在戛纳遇见了偶像练习生@秦奋Roi 、@韩沐伯 ，两位小哥哥的打招呼方式也是很有爱了！想看到关于他们的更多独家时尚大片和超好玩的采访视频，请继续关注海报时尚网的后续精彩报道！#秦奋roi##韩沐伯##戛纳电影节##海报在现场# @秦奋Roi后援会官微  @韩沐伯全球后援会  ​​​​...展开全文c,10868,549,533,2018-05-09 10:31,https://www.weibo.com/1656851485/GfP658hMq?from=page_1006061656851485_profile&wvr=6&mod=weibotime,
11,97,KOL,Weibo,[],徐峰立,最近刚刚结束的“这，就是街舞！”总决赛有没有让你意犹未尽，不仅get各式舞种，更对易烊千玺有了全新的认识，不仅Urban编舞让人惊艳！街头造型穿搭也是尽显魅力，行头表明舞者的态度，易烊千玺的造型能否燃爆你呢～ ​​​​,2360,556,8968,2018-05-08 21:13,https://www.weibo.com/1617902267/GfJSpreCV?from=page_1003061617902267_profile&wvr=6&mod=weibotime,
11,98,KOL,Weibo,['#杨幂时尚芭莎六月上#'],时尚芭莎,#杨幂时尚芭莎六月上# 用优雅摩登呈现个性时装艺术，我们的时尚风向标大幂幂再度解锁新玩法，@杨幂 内页大片到！快来一起揭开最真的“幂密”。@小荔BAZAAR 摄影@冯志凯  总策划@左敏洁KT 造型@BAZAAR王古古 化妆@扑克poker 发型@张骁 彩妆来自：雅诗兰黛 珠宝来自：PIAGET伯爵 ​​​​,4370,1888,5283,2018-05-10 10:00,https://www.weibo.com/1708288824/GfYjV9DZM?from=page_1002061708288824_profile&wvr=6&mod=weibotime,
11,99,KOL,Weibo,[],芒果捞小萌主,鹿晗毛巾的正确用法鹿晗甜馨岳云鹏同款毛巾用法 ​​​​,709,1107,9556,2018-05-05 14:33,https://www.weibo.com/5705021476/GfeYnEozP?from=page_1005055705021476_profile&wvr=6&mod=weibotime,
11,100,KOL,Weibo,[],Daghe,这个世界上所有的花店都应该被好好经营下去 ​​​​,793,471,10082,2018-05-05 08:56,https://www.weibo.com/1764145893/GfcLxgvgH?from=page_2306731764145893_profile&wvr=6&mod=weibotime,
11,101,KOL,Weibo,"['#刘畊宏入职新浪时尚#', '#刘畊宏健身#']",新浪时尚,#刘畊宏入职新浪时尚# 刘教练@刘畊宏willliu 入职新浪时尚的第一天就在工位上玩嗨了！不过作为“新浪时尚明星编辑”的他，工作也不马虎，健身经验大分享的微博就是刘编辑本人编辑发送的，刘小编的文案编写能力你们觉得怎么样？#刘畊宏健身# ​​​​,10199,284,540,2018-05-07 22:07,https://www.weibo.com/1765148101/GfANUhxA3?from=page_1002061765148101_profile&wvr=6&mod=weibotime,
